timestamp,instrument_token,last_price,ohlc_open,ohlc_high,ohlc_low,ohlc_close,volume,oi,depth_buy,depth_sell
2025-08-08 23:06:30.143867+05:30,17112834,266.4,510.05,510.05,264.45,502.6,,194075,"[{""quantity"": 70, ""price"": 262.65, ""orders"": 1}, {""quantity"": 70, ""price"": 261.3, ""orders"": 1}, {""quantity"": 35, ""price"": 261.25, ""orders"": 1}, {""quantity"": 70, ""price"": 260.5, ""orders"": 1}, {""quantity"": 70, ""price"": 260.0, ""orders"": 2}]","[{""quantity"": 70, ""price"": 265.3, ""orders"": 1}, {""quantity"": 35, ""price"": 266.1, ""orders"": 1}, {""quantity"": 35, ""price"": 268.15, ""orders"": 1}, {""quantity"": 210, ""price"": 268.6, ""orders"": 1}, {""quantity"": 210, ""price"": 268.65, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17082882,600.0,311.95,601.2,308.9,326.6,,147280,"[{""quantity"": 105, ""price"": 601.7, ""orders"": 1}, {""quantity"": 35, ""price"": 597.55, ""orders"": 1}, {""quantity"": 70, ""price"": 597.15, ""orders"": 1}, {""quantity"": 70, ""price"": 597.1, ""orders"": 1}, {""quantity"": 140, ""price"": 597.05, ""orders"": 1}]","[{""quantity"": 35, ""price"": 603.0, ""orders"": 1}, {""quantity"": 70, ""price"": 605.0, ""orders"": 1}, {""quantity"": 35, ""price"": 605.15, ""orders"": 1}, {""quantity"": 70, ""price"": 607.3, ""orders"": 1}, {""quantity"": 385, ""price"": 607.35, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17038338,249.5,126.0,249.7,122.7,128.45,,67200,"[{""quantity"": 140, ""price"": 248.2, ""orders"": 1}, {""quantity"": 35, ""price"": 248.15, ""orders"": 1}, {""quantity"": 140, ""price"": 248.1, ""orders"": 1}, {""quantity"": 140, ""price"": 248.0, ""orders"": 1}, {""quantity"": 35, ""price"": 247.85, ""orders"": 1}]","[{""quantity"": 140, ""price"": 252.9, ""orders"": 1}, {""quantity"": 35, ""price"": 252.95, ""orders"": 1}, {""quantity"": 140, ""price"": 253.0, ""orders"": 1}, {""quantity"": 140, ""price"": 253.1, ""orders"": 1}, {""quantity"": 35, ""price"": 253.15, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17050370,754.1,1100.0,1140.0,743.25,1183.25,,26460,"[{""quantity"": 140, ""price"": 744.6, ""orders"": 1}, {""quantity"": 140, ""price"": 744.55, ""orders"": 1}, {""quantity"": 140, ""price"": 744.5, ""orders"": 1}, {""quantity"": 140, ""price"": 744.45, ""orders"": 1}, {""quantity"": 140, ""price"": 744.4, ""orders"": 1}]","[{""quantity"": 140, ""price"": 751.7, ""orders"": 1}, {""quantity"": 35, ""price"": 752.85, ""orders"": 1}, {""quantity"": 105, ""price"": 755.6, ""orders"": 1}, {""quantity"": 70, ""price"": 772.8, ""orders"": 1}, {""quantity"": 70, ""price"": 772.9, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17042690,301.15,153.0,302.2,145.95,152.3,,64050,"[{""quantity"": 140, ""price"": 297.4, ""orders"": 1}, {""quantity"": 35, ""price"": 297.35, ""orders"": 1}, {""quantity"": 140, ""price"": 297.3, ""orders"": 1}, {""quantity"": 35, ""price"": 297.25, ""orders"": 1}, {""quantity"": 140, ""price"": 296.7, ""orders"": 1}]","[{""quantity"": 140, ""price"": 303.15, ""orders"": 1}, {""quantity"": 35, ""price"": 303.2, ""orders"": 1}, {""quantity"": 140, ""price"": 303.25, ""orders"": 1}, {""quantity"": 140, ""price"": 303.85, ""orders"": 1}, {""quantity"": 385, ""price"": 305.8, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17037570,1310.7,1876.1,1876.15,1310.7,1889.0,,164080,"[{""quantity"": 140, ""price"": 1300.0, ""orders"": 2}, {""quantity"": 70, ""price"": 1284.3, ""orders"": 1}, {""quantity"": 70, ""price"": 1284.25, ""orders"": 1}, {""quantity"": 140, ""price"": 1284.2, ""orders"": 2}, {""quantity"": 35, ""price"": 1278.7, ""orders"": 1}]","[{""quantity"": 35, ""price"": 1310.35, ""orders"": 1}, {""quantity"": 70, ""price"": 1313.55, ""orders"": 1}, {""quantity"": 70, ""price"": 1313.6, ""orders"": 1}, {""quantity"": 35, ""price"": 1314.1, ""orders"": 1}, {""quantity"": 105, ""price"": 1314.95, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17037826,230.3,116.5,230.3,108.0,117.7,,986090,"[{""quantity"": 140, ""price"": 228.25, ""orders"": 1}, {""quantity"": 140, ""price"": 228.15, ""orders"": 1}, {""quantity"": 35, ""price"": 227.75, ""orders"": 1}, {""quantity"": 140, ""price"": 227.45, ""orders"": 1}, {""quantity"": 70, ""price"": 227.0, ""orders"": 1}]","[{""quantity"": 280, ""price"": 230.5, ""orders"": 2}, {""quantity"": 280, ""price"": 230.55, ""orders"": 1}, {""quantity"": 140, ""price"": 230.6, ""orders"": 1}, {""quantity"": 385, ""price"": 230.65, ""orders"": 2}, {""quantity"": 210, ""price"": 230.7, ""orders"": 2}]"
2025-08-08 23:06:30.143867+05:30,17096706,488.9,855.0,855.05,483.8,818.5,,283325,"[{""quantity"": 140, ""price"": 484.25, ""orders"": 1}, {""quantity"": 280, ""price"": 484.2, ""orders"": 1}, {""quantity"": 280, ""price"": 484.15, ""orders"": 2}, {""quantity"": 280, ""price"": 484.1, ""orders"": 1}, {""quantity"": 140, ""price"": 484.05, ""orders"": 1}]","[{""quantity"": 140, ""price"": 489.55, ""orders"": 1}, {""quantity"": 140, ""price"": 489.65, ""orders"": 1}, {""quantity"": 140, ""price"": 489.75, ""orders"": 1}, {""quantity"": 35, ""price"": 489.8, ""orders"": 1}, {""quantity"": 35, ""price"": 489.95, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17111810,325.0,630.0,630.0,324.85,602.95,,236355,"[{""quantity"": 70, ""price"": 323.7, ""orders"": 1}, {""quantity"": 35, ""price"": 322.4, ""orders"": 1}, {""quantity"": 35, ""price"": 322.35, ""orders"": 1}, {""quantity"": 35, ""price"": 322.2, ""orders"": 1}, {""quantity"": 35, ""price"": 321.95, ""orders"": 1}]","[{""quantity"": 35, ""price"": 330.4, ""orders"": 1}, {""quantity"": 105, ""price"": 330.45, ""orders"": 1}, {""quantity"": 35, ""price"": 331.0, ""orders"": 1}, {""quantity"": 35, ""price"": 331.2, ""orders"": 1}, {""quantity"": 385, ""price"": 331.95, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17096962,704.15,399.15,704.8,369.05,399.15,,156555,"[{""quantity"": 140, ""price"": 700.8, ""orders"": 1}, {""quantity"": 140, ""price"": 700.75, ""orders"": 1}, {""quantity"": 140, ""price"": 700.7, ""orders"": 1}, {""quantity"": 140, ""price"": 700.6, ""orders"": 1}, {""quantity"": 70, ""price"": 700.35, ""orders"": 1}]","[{""quantity"": 140, ""price"": 704.0, ""orders"": 1}, {""quantity"": 35, ""price"": 704.15, ""orders"": 1}, {""quantity"": 35, ""price"": 705.0, ""orders"": 1}, {""quantity"": 35, ""price"": 706.95, ""orders"": 1}, {""quantity"": 35, ""price"": 708.3, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17082370,552.15,300.0,556.45,270.05,297.5,,956620,"[{""quantity"": 245, ""price"": 553.65, ""orders"": 1}, {""quantity"": 70, ""price"": 552.3, ""orders"": 1}, {""quantity"": 140, ""price"": 552.25, ""orders"": 1}, {""quantity"": 140, ""price"": 552.2, ""orders"": 1}, {""quantity"": 140, ""price"": 552.15, ""orders"": 1}]","[{""quantity"": 140, ""price"": 556.5, ""orders"": 1}, {""quantity"": 70, ""price"": 556.6, ""orders"": 1}, {""quantity"": 70, ""price"": 557.0, ""orders"": 1}, {""quantity"": 35, ""price"": 557.15, ""orders"": 1}, {""quantity"": 35, ""price"": 557.7, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17050882,688.15,1038.05,1065.05,687.9,1094.25,,45815,"[{""quantity"": 210, ""price"": 688.45, ""orders"": 2}, {""quantity"": 35, ""price"": 688.4, ""orders"": 1}, {""quantity"": 140, ""price"": 688.35, ""orders"": 1}, {""quantity"": 140, ""price"": 688.25, ""orders"": 1}, {""quantity"": 35, ""price"": 687.2, ""orders"": 1}]","[{""quantity"": 140, ""price"": 693.35, ""orders"": 1}, {""quantity"": 140, ""price"": 693.4, ""orders"": 1}, {""quantity"": 140, ""price"": 693.45, ""orders"": 1}, {""quantity"": 35, ""price"": 694.1, ""orders"": 1}, {""quantity"": 35, ""price"": 694.6, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17043714,330.0,164.95,330.5,160.55,167.1,,57505,"[{""quantity"": 140, ""price"": 329.05, ""orders"": 1}, {""quantity"": 70, ""price"": 329.0, ""orders"": 1}, {""quantity"": 140, ""price"": 328.95, ""orders"": 1}, {""quantity"": 140, ""price"": 328.85, ""orders"": 1}, {""quantity"": 35, ""price"": 327.95, ""orders"": 1}]","[{""quantity"": 35, ""price"": 331.0, ""orders"": 1}, {""quantity"": 35, ""price"": 331.15, ""orders"": 1}, {""quantity"": 35, ""price"": 332.5, ""orders"": 1}, {""quantity"": 315, ""price"": 334.9, ""orders"": 1}, {""quantity"": 315, ""price"": 334.95, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17082626,585.7,960.0,960.0,580.05,958.7,,166565,"[{""quantity"": 140, ""price"": 581.5, ""orders"": 1}, {""quantity"": 70, ""price"": 581.45, ""orders"": 1}, {""quantity"": 140, ""price"": 581.4, ""orders"": 1}, {""quantity"": 140, ""price"": 581.3, ""orders"": 1}, {""quantity"": 315, ""price"": 581.0, ""orders"": 1}]","[{""quantity"": 70, ""price"": 585.7, ""orders"": 1}, {""quantity"": 35, ""price"": 585.75, ""orders"": 1}, {""quantity"": 140, ""price"": 586.75, ""orders"": 1}, {""quantity"": 140, ""price"": 586.8, ""orders"": 1}, {""quantity"": 35, ""price"": 586.85, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17038082,1266.65,1535.3,1584.1,1266.65,1585.0,,980,"[{""quantity"": 140, ""price"": 1215.95, ""orders"": 1}, {""quantity"": 140, ""price"": 1215.85, ""orders"": 1}, {""quantity"": 140, ""price"": 1215.75, ""orders"": 1}, {""quantity"": 595, ""price"": 1107.1, ""orders"": 1}, {""quantity"": 595, ""price"": 1101.9, ""orders"": 1}]","[{""quantity"": 140, ""price"": 1236.4, ""orders"": 1}, {""quantity"": 140, ""price"": 1236.5, ""orders"": 1}, {""quantity"": 140, ""price"": 1236.6, ""orders"": 1}, {""quantity"": 595, ""price"": 1341.95, ""orders"": 1}, {""quantity"": 595, ""price"": 1369.5, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17097474,766.95,420.0,766.95,406.0,434.05,,177975,"[{""quantity"": 140, ""price"": 757.05, ""orders"": 1}, {""quantity"": 140, ""price"": 757.0, ""orders"": 1}, {""quantity"": 140, ""price"": 756.95, ""orders"": 1}, {""quantity"": 140, ""price"": 756.9, ""orders"": 1}, {""quantity"": 140, ""price"": 756.85, ""orders"": 1}]","[{""quantity"": 175, ""price"": 763.35, ""orders"": 1}, {""quantity"": 140, ""price"": 763.5, ""orders"": 1}, {""quantity"": 35, ""price"": 764.3, ""orders"": 1}, {""quantity"": 35, ""price"": 765.15, ""orders"": 1}, {""quantity"": 35, ""price"": 765.95, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17112578,1014.95,599.0,1014.95,575.75,583.4,,159670,"[{""quantity"": 140, ""price"": 1006.7, ""orders"": 1}, {""quantity"": 140, ""price"": 1006.65, ""orders"": 1}, {""quantity"": 140, ""price"": 1006.6, ""orders"": 1}, {""quantity"": 140, ""price"": 1006.5, ""orders"": 1}, {""quantity"": 35, ""price"": 1005.85, ""orders"": 1}]","[{""quantity"": 210, ""price"": 1029.55, ""orders"": 2}, {""quantity"": 210, ""price"": 1029.6, ""orders"": 2}, {""quantity"": 140, ""price"": 1029.65, ""orders"": 1}, {""quantity"": 140, ""price"": 1029.7, ""orders"": 1}, {""quantity"": 140, ""price"": 1029.75, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17083138,534.95,876.0,876.0,531.05,881.25,,217700,"[{""quantity"": 140, ""price"": 531.6, ""orders"": 1}, {""quantity"": 175, ""price"": 531.55, ""orders"": 1}, {""quantity"": 140, ""price"": 531.5, ""orders"": 1}, {""quantity"": 140, ""price"": 531.4, ""orders"": 1}, {""quantity"": 140, ""price"": 531.3, ""orders"": 1}]","[{""quantity"": 70, ""price"": 535.0, ""orders"": 1}, {""quantity"": 35, ""price"": 535.5, ""orders"": 1}, {""quantity"": 105, ""price"": 535.7, ""orders"": 1}, {""quantity"": 140, ""price"": 536.75, ""orders"": 1}, {""quantity"": 140, ""price"": 536.85, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,13566722,55360.6,56189.0,56189.0,55360.6,55990.4,,187810,"[{""quantity"": 280, ""price"": 55360.6, ""orders"": 1}, {""quantity"": 105, ""price"": 55355.0, ""orders"": 1}, {""quantity"": 70, ""price"": 55350.0, ""orders"": 2}, {""quantity"": 350, ""price"": 55339.2, ""orders"": 2}, {""quantity"": 70, ""price"": 55339.0, ""orders"": 1}]","[{""quantity"": 210, ""price"": 55368.0, ""orders"": 2}, {""quantity"": 350, ""price"": 55370.0, ""orders"": 1}, {""quantity"": 350, ""price"": 55370.8, ""orders"": 1}, {""quantity"": 70, ""price"": 55372.0, ""orders"": 1}, {""quantity"": 525, ""price"": 55373.0, ""orders"": 2}]"
2025-08-08 23:06:30.143867+05:30,16409602,55071.0,55799.8,55799.8,55070.0,55757.6,,2918300,"[{""quantity"": 35, ""price"": 55071.0, ""orders"": 1}, {""quantity"": 140, ""price"": 55070.6, ""orders"": 1}, {""quantity"": 35, ""price"": 55070.4, ""orders"": 1}, {""quantity"": 175, ""price"": 55070.0, ""orders"": 5}, {""quantity"": 175, ""price"": 55067.6, ""orders"": 1}]","[{""quantity"": 35, ""price"": 55075.0, ""orders"": 1}, {""quantity"": 35, ""price"": 55087.6, ""orders"": 1}, {""quantity"": 770, ""price"": 55088.0, ""orders"": 2}, {""quantity"": 35, ""price"": 55088.2, ""orders"": 1}, {""quantity"": 140, ""price"": 55089.0, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17097730,400.0,710.15,711.5,400.0,709.45,,1040340,"[{""quantity"": 1470, ""price"": 400.0, ""orders"": 24}, {""quantity"": 140, ""price"": 399.5, ""orders"": 1}, {""quantity"": 35, ""price"": 399.0, ""orders"": 1}, {""quantity"": 210, ""price"": 398.05, ""orders"": 1}, {""quantity"": 175, ""price"": 398.0, ""orders"": 3}]","[{""quantity"": 35, ""price"": 402.35, ""orders"": 1}, {""quantity"": 35, ""price"": 402.65, ""orders"": 1}, {""quantity"": 140, ""price"": 402.9, ""orders"": 1}, {""quantity"": 175, ""price"": 403.95, ""orders"": 1}, {""quantity"": 35, ""price"": 404.0, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17111042,871.25,506.85,881.1,490.4,506.85,,146685,"[{""quantity"": 140, ""price"": 875.55, ""orders"": 1}, {""quantity"": 70, ""price"": 875.5, ""orders"": 1}, {""quantity"": 140, ""price"": 875.45, ""orders"": 1}, {""quantity"": 140, ""price"": 875.4, ""orders"": 1}, {""quantity"": 140, ""price"": 875.35, ""orders"": 1}]","[{""quantity"": 140, ""price"": 884.2, ""orders"": 1}, {""quantity"": 140, ""price"": 884.25, ""orders"": 1}, {""quantity"": 140, ""price"": 884.3, ""orders"": 1}, {""quantity"": 140, ""price"": 884.35, ""orders"": 1}, {""quantity"": 140, ""price"": 884.4, ""orders"": 1}]"
2025-08-08 23:06:30.143867+05:30,17050626,469.6,242.7,469.65,230.4,249.15,,109410,"[{""quantity"": 140, ""price"": 467.25, ""orders"": 1}, {""quantity"": 70, ""price"": 467.2, ""orders"": 1}, {""quantity"": 140, ""price"": 467.15, ""orders"": 1}, {""quantity"": 140, ""price"": 467.05, ""orders"": 1}, {""quantity"": 35, ""price"": 465.25, ""orders"": 1}]","[{""quantity"": 35, ""price"": 471.55, ""orders"": 1}, {""quantity"": 35, ""price"": 471.9, ""orders"": 1}, {""quantity"": 35, ""price"": 472.8, ""orders"": 1}, {""quantity"": 350, ""price"": 474.35, ""orders"": 1}, {""quantity"": 350, ""price"": 474.4, ""orders"": 1}]"
